block_id,image,rectified,vis,class_id,format_len,strategy,angle_est,error
n10767,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10767.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10767_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10767_poly.jpg,86,4,Hough,-2.049,
n10768,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10768.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10768_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10768_poly.jpg,86,4,Hough,0.000,
n10769,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10769.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10769_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10769_poly.jpg,86,4,Hough,-10.032,
n10770,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10770.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10770_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10770_poly.jpg,86,4,Hough,-3.761,
n10771,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10771.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10771_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10771_poly.jpg,86,4,Hough,17.430,
n10772,,,,,,,,Imagem não encontrada para blocos 'n10772' / 'gni0a44'
n10773,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10773.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10773_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10773_poly.jpg,86,4,Hough,-11.838,
n10774,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10774.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10774_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10774_poly.jpg,86,4,Hough,3.501,
n10775,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10775.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10775_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10775_poly.jpg,86,4,Hough,8.969,
n10777,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10777.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10777_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10777_poly.jpg,86,4,Hough,1.014,
n10778,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10778.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10778_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10778_poly.jpg,86,4,Hough,0.210,
n10779,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10779.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10779_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10779_poly.jpg,86,4,Hough,4.578,
n10780,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10780.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10780_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10780_poly.jpg,86,4,Hough,-1.948,
n10781,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10781.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10781_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10781_poly.jpg,86,4,Hough,-8.518,
n10782,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10782.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10782_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10782_poly.jpg,86,4,Hough,1.903,
n10783,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10783.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10783_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10783_poly.jpg,86,4,Hough,-0.655,
n10784,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n10784.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10784_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n10784_poly.jpg,86,4,Hough,0.406,
n11675,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11675.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11675_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11675_poly.jpg,86,4,Hough,-0.687,
n11677,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11677.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11677_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11677_poly.jpg,86,4,Hough,0.002,
n11679,,,,,,,,Imagem não encontrada para blocos 'n11679' / 'odj2e52'
n11680,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11680.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11680_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11680_poly.jpg,86,4,Hough,3.672,
n11681,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11681.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11681_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11681_poly.jpg,86,4,Hough,-10.983,
n11682,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11682.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11682_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11682_poly.jpg,86,4,Hough,-0.453,
n11683,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11683.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11683_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11683_poly.jpg,86,4,Hough,-9.402,
n11684,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11684.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11684_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11684_poly.jpg,86,4,Hough,1.583,
n11685,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11685.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11685_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11685_poly.jpg,86,4,Hough,16.103,
n11687,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11687.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11687_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11687_poly.jpg,86,4,Hough,-2.707,
n11688,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11688.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11688_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11688_poly.jpg,86,4,Hough,-0.623,
n11689,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11689.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11689_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11689_poly.jpg,86,4,Hough,0.000,
n11691,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11691.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11691_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11691_poly.jpg,86,4,Hough,1.892,
n11692,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11692.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11692_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11692_poly.jpg,86,4,Hough,1.454,
n11693,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11693.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11693_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11693_poly.jpg,86,4,Hough,0.786,
n11694,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11694.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11694_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11694_poly.jpg,86,4,Hough,-4.305,
n11695,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11695.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11695_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11695_poly.jpg,86,4,Hough,1.348,
n11696,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11696.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11696_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11696_poly.jpg,86,4,Hough,0.000,
n11698,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11698.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11698_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11698_poly.jpg,86,4,Hough,-10.167,
n11700,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11700.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11700_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11700_poly.jpg,86,4,Hough,0.495,
n11705,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11705.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11705_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11705_poly.jpg,86,4,Hough,1.179,
n11709,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11709.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11709_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11709_poly.jpg,86,4,Hough,-0.363,
n11710,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11710.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11710_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11710_poly.jpg,86,4,Hough,-5.719,
n11713,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11713.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11713_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11713_poly.jpg,86,4,Hough,-11.278,
n11714,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11714.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11714_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11714_poly.jpg,86,4,Hough,-1.766,
n11716,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11716.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11716_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11716_poly.jpg,86,4,Hough,-0.338,
n11717,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11717.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11717_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11717_poly.jpg,86,4,Hough,0.632,
n11718,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11718.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11718_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11718_poly.jpg,86,4,Hough,1.427,
n11719,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11719.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11719_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11719_poly.jpg,86,4,Hough,7.229,
n11720,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11720.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11720_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11720_poly.jpg,86,4,Hough,-0.477,
n11721,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11721.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11721_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11721_poly.jpg,86,4,Hough,-2.013,
n11722,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11722.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11722_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11722_poly.jpg,86,4,Hough,11.310,
n11723,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11723.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11723_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11723_poly.jpg,86,4,Hough,-0.951,
n11724,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11724.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11724_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11724_poly.jpg,86,4,Hough,-1.187,
n11725,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11725.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11725_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11725_poly.jpg,86,4,Hough,-3.872,
n11726,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11726.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11726_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11726_poly.jpg,86,4,Hough,3.180,
n11727,,,,,,,,Imagem não encontrada para blocos 'n11727' / 'y'
n11728,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11728.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11728_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11728_poly.jpg,86,4,Hough,-6.845,
n11729,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11729.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11729_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11729_poly.jpg,86,4,Hough,13.619,
n11731,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11731.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11731_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11731_poly.jpg,86,4,Hough,-1.727,
n11732,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11732.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11732_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11732_poly.jpg,86,4,Hough,-0.596,
n11734,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11734.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11734_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11734_poly.jpg,86,4,Hough,1.832,
n11735,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11735.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11735_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11735_poly.jpg,86,4,Hough,-0.386,
n11736,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11736.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11736_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11736_poly.jpg,86,4,Hough,-0.730,
n11737,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11737.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11737_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11737_poly.jpg,86,4,Hough,0.906,
n11738,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11738.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11738_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11738_poly.jpg,86,4,Hough,-0.803,
n11739,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11739.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11739_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11739_poly.jpg,86,4,Hough,1.538,
n11740,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11740.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11740_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11740_poly.jpg,86,4,Hough,-2.534,
n11741,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11741.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11741_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11741_poly.jpg,86,4,Hough,0.000,
n11742,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11742.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11742_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11742_poly.jpg,86,4,Hough,-4.160,
n11743,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11743.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11743_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11743_poly.jpg,86,4,Hough,-0.430,
n11744,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11744.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11744_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11744_poly.jpg,86,4,Hough,-3.846,
n11745,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11745.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11745_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11745_poly.jpg,86,4,Hough,2.852,
n11746,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11746.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11746_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11746_poly.jpg,86,4,Hough,-4.799,
n11747,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11747.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11747_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11747_poly.jpg,86,4,Hough,22.501,
n11748,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11748.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11748_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11748_poly.jpg,86,4,Hough,-1.900,
n11749,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11749.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11749_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11749_poly.jpg,86,4,Hough,-4.002,
n11750,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11750.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11750_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11750_poly.jpg,86,4,Hough,18.265,
n11751,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11751.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11751_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11751_poly.jpg,86,4,Hough,-1.034,
n11752,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11752.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11752_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11752_poly.jpg,86,4,Hough,-1.072,
n11753,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11753.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11753_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11753_poly.jpg,86,4,Hough,-9.750,
n11754,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11754.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11754_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11754_poly.jpg,86,4,Hough,10.532,
n11756,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11756.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11756_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11756_poly.jpg,86,4,Hough,2.915,
n11757,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11757.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11757_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11757_poly.jpg,86,4,Hough,-3.071,
n11758,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11758.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11758_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11758_poly.jpg,86,4,Hough,-2.512,
n11759,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11759.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11759_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11759_poly.jpg,86,4,Hough,11.299,
n11760,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11760.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11760_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11760_poly.jpg,86,4,Hough,-1.302,
n11761,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11761.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11761_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11761_poly.jpg,86,4,Hough,-0.106,
n11762,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11762.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11762_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11762_poly.jpg,86,4,Hough,-0.827,
n11763,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11763.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11763_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11763_poly.jpg,86,4,Hough,-0.110,
n11765,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n11765.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11765_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n11765_poly.jpg,86,4,Hough,0.578,
